 -7.0150,-9.4550,-996.1910
 -2.3790,-12.5050,-993.6900
 -4.8190,-11.5290,-991.1280
 -2.6840,-13.6030,-989.9080
 -2.1960,-13.1760,-992.7140
 -3.6600,-12.5660,-992.1650
 -3.5990,-9.8820,-993.2020
 -2.5620,-9.0890,-993.4460
 -1.8300,-8.1740,-992.3480
 -2.0130,-7.9910,-988.7490
 -0.3050,-7.2590,-993.1410
 -0.7320,-9.8210,-992.7750
 -0.0610,-9.6990,-989.8470
 -1.6470,-9.3940,-993.7510
 -1.4030,-9.3330,-992.0430
 -2.0130,-10.5530,-990.8840
 -3.4770,-9.7600,-991.6770
 -4.2700,-11.4070,-990.7010
 -3.9650,-11.6510,-989.1760
 -3.9040,-11.1630,-991.6770
 -3.1110,-13.9690,-993.2020
 -2.6840,-10.2480,-992.5920
 -2.1350,-13.4810,-991.0670
 -2.0130,-11.1630,-991.9210
 -0.9150,-10.3700,-992.8360
 -0.9760,-8.1130,-991.1280
 0.1220,-7.5640,-992.1040
 0.3050,-6.9540,-989.7860
 -1.6470,-6.3440,-991.6770
 -1.9520,-7.6860,-991.0670
 -0.7930,-10.2480,-992.7750
 -3.4160,-14.5790,-993.6290
 -3.7820,-8.7230,-994.7880
 -2.9890,-12.6270,-993.2020
 -4.4530,-11.8340,-991.8600
 -5.6730,-12.6270,-992.5310
 -2.0130,-12.0170,-991.9820
 -3.9650,-9.7600,-992.9580
 -1.5250,-9.8210,-990.2130
 -2.4400,-8.2960,-993.0190
 -0.6100,-11.1020,-992.5310
 -0.4880,-7.8080,-992.4700
 -1.5250,-9.3940,-991.3720
 -1.2200,-10.2480,-992.0430
 -2.5010,-10.6140,-992.5310
 -2.9890,-10.7970,-991.4330
 -4.2090,-8.5400,-993.4460
 -5.9170,-11.2850,-992.4090
 -2.1960,-12.9930,-991.1280
 -4.8190,-11.5290,-992.2260
 -3.5990,-10.4310,-994.6660
 -2.1960,-9.9430,-989.8470
 0.0610,-9.2110,-991.9820
 -2.3180,-7.1980,-992.5310
 -0.8540,-7.1980,-992.9580
 -1.2200,-10.0040,-992.4090
 0.3050,-11.1020,-993.2020
 -2.4400,-10.6750,-990.7620
 -2.2570,-11.1020,-991.8600
 -3.0500,-9.2110,-993.1410
 -4.4530,-9.4550,-992.1650
 -3.2330,-10.1260,-991.9210
 -3.5380,-8.9670,-991.0670
 -2.7450,-12.8710,-989.8470
 -3.4770,-11.5900,-991.9210
 -0.7930,-9.6380,-992.6530
 -3.2940,-11.7730,-990.8230
 -1.8910,-7.6860,-992.4090
 -1.0370,-8.7230,-993.9340
 -1.5250,-9.7600,-993.3240
 -1.8910,-8.9060,-993.1410
 -2.2570,-11.4680,-990.9450
 -1.2200,-7.6860,-991.2500
 -1.4030,-10.5530,-993.7510
 -2.0130,-10.7360,-990.6400
 -1.5250,-9.9430,-992.5920
 -0.9760,-10.0650,-995.3370
 -2.8060,-10.4920,-992.0430
 -3.6600,-11.5290,-993.9340
 -2.5010,-9.3330,-992.5310
 -2.7450,-11.1020,-992.7750
 -3.9040,-10.7970,-993.6900
 -2.6840,-10.1870,-992.8970
 -3.9040,-9.4550,-992.1650
 -1.9520,-10.2480,-991.1890
 -3.2940,-10.4310,-991.0670
 -2.0130,-9.0890,-994.3000
 -1.9520,-9.0280,-992.6530
 -0.6100,-9.0280,-992.2870
 -2.3180,-9.2720,-991.7990
 -1.8910,-10.1260,-993.0190
 -1.3420,-8.1740,-990.4570
 -3.2330,-9.1500,-993.3850
 -2.5620,-8.9060,-989.1150
 -3.0500,-10.7970,-991.8600
 -1.4640,-10.3700,-993.5680
 -1.9520,-10.5530,-992.1650
 -2.0740,-9.4550,-991.7990
 -1.9520,-11.2850,-993.7510
 -2.7450,-11.3460,-992.2260
 -3.9040,-11.8950,-992.0430
 -3.2330,-8.7840,-990.3960
 -0.4270,-10.7360,-990.9450
 -1.7690,-9.8210,-992.0430
 -1.5860,-9.5160,-991.6770
 -3.7820,-11.0410,-991.8600
 -1.5860,-12.0780,-992.4090
 -2.5620,-10.6750,-992.0430
 -2.4400,-10.8580,-993.2630
 -2.9890,-10.7970,-991.8600
 -4.2700,-10.8580,-991.4330
 -2.6840,-11.3460,-993.0190
 -2.7450,-3.5990,-993.3240
 -3.2940,-9.2720,-993.0800
 -0.6710,-8.3570,-990.1520
 -2.1960,-9.2720,-992.8360
 -2.2570,-10.4920,-993.5680
 -2.3180,-9.2720,-991.4330
 -3.1110,-9.3330,-992.4700
 -2.8060,-8.7840,-990.8230
 -4.0260,-9.9430,-992.8360
 -2.4400,-12.7490,-992.6530
 -4.4530,-9.3940,-990.6400
 -3.9650,-9.1500,-992.2870
 -3.7820,-9.7600,-992.7750
 -2.5620,-10.6140,-991.1890
 -1.4030,-10.7970,-990.4570
 -2.5010,-9.7600,-993.6290
 -3.2330,-11.1630,-990.9450
 -2.8670,-8.6620,-991.3110
 -3.0500,-8.5400,-992.5310
 -2.6230,-7.1370,-994.3610
 -2.2570,-9.8210,-992.9580
 -1.3420,-10.6140,-994.4220
 -2.6230,-11.8950,-992.4090
 -1.5250,-10.1260,-995.3980
 -2.8060,-9.2110,-992.3480
 -3.1720,-9.1500,-991.3720
 -1.4640,-10.0040,-992.6530
 -2.0740,-10.4310,-991.1890
 -2.9890,-10.7970,-993.6290
 -4.8190,-9.0890,-992.3480
 -2.9280,-11.1020,-990.5180
 -2.6230,-10.3090,-991.8600
 -0.6100,-9.9430,-993.7510
 -1.7080,-10.7360,-992.1650
 -2.3790,-7.6860,-994.3610
 -1.6470,-8.8450,-993.1410
 -2.4400,-9.5160,-993.5070
 -3.3550,-10.4310,-992.2870
 -1.4030,-12.1390,-993.6900
 -3.8430,-10.7360,-992.4090
 -4.0870,-11.0410,-989.2980
 -3.1720,-11.1020,-993.7510
 -3.9040,-11.1630,-992.6530
 -3.9040,-10.3090,-992.2260
 -1.8910,-8.2350,-990.4570
 -3.4770,-9.2110,-991.7990
 -2.1350,-9.8210,-992.8360
 -3.3550,-9.8210,-991.3110
 -0.9760,-10.3090,-990.0910
 -1.0370,-10.3090,-990.3960
 -1.2810,-12.2000,-992.7140
 -2.2570,-9.9430,-995.4590
 -2.8060,-8.7230,-992.3480
 -3.1110,-11.6510,-991.8600
 -3.2330,-8.7840,-994.0560
 -1.6470,-11.6510,-993.8730
 -1.0980,-10.1260,-992.4700
 -2.0130,-10.1870,-993.9950
 -3.4770,-10.0040,-992.6530
 -1.7690,-8.5400,-993.0800
 -1.0980,-11.3460,-993.8730
 -1.3420,-9.5160,-993.8730
 -0.2440,-9.5770,-993.6900
 -2.0740,-9.8210,-994.7880
 -3.2330,-9.7600,-991.6160
