 -23.7290,1026.9351,33.9160
 -22.4480,1027.5450,29.2800
 -21.8990,1026.9960,24.2170
 -16.8360,1026.9960,26.1690
 -17.0800,1026.9351,27.8160
 -27.2670,1027.5450,21.7770
 -25.3150,1025.9590,25.5590
 -18.1780,1027.3621,20.6790
 -16.3480,1029.2531,28.3040
 -11.0410,1028.3990,24.2780
 0.4270,1028.0940,35.0750
 -7.9300,1027.5450,37.1490
 -18.5440,1026.9960,33.0620
 -20.5570,1028.2770,35.9290
 -25.2540,1025.9590,32.3910
 -17.9950,1027.7889,33.0620
 -18.6050,1026.5690,37.3930
 -18.4220,1028.1550,31.9640
 -9.6990,1028.2770,33.1230
 -10.6140,1027.0570,36.2950
 -18.6660,1025.4100,30.5610
 -30.6220,1028.2770,29.5240
 -36.1730,1025.8979,22.8750
 -22.5090,1024.6169,30.1950
 -19.8860,1027.6060,31.2320
 -16.2870,1026.7520,27.6940
 -16.0430,1028.3380,35.2580
 -15.6770,1025.7760,28.5480
 -14.7620,1028.4600,31.2930
 -16.4700,1027.9110,34.6480
 -21.1060,1027.1180,29.8290
 -18.4220,1026.9351,34.4650
 -22.2650,1028.3380,31.7200
 -26.2300,1025.0439,24.2780
 -27.5720,1025.1660,21.1670
 -14.2740,1027.3010,20.0690
 -21.5330,1027.3621,24.1560
 -19.8250,1025.4709,25.0710
 -19.8860,1026.8130,31.2320
 -21.2890,1029.3750,31.0490
 -18.1170,1028.2770,28.1210
 -9.3330,1029.0699,36.1730
 -21.7770,1026.9351,31.9640
 -24.8880,1027.5450,27.2670
 -20.7400,1027.1790,26.5350
 -25.1320,1025.7150,29.6460
 -30.1340,1028.7650,28.9750
 -29.4630,1026.5081,30.4390
 -25.0710,1026.2640,31.7810
 -14.1520,1028.0940,33.3670
 -13.3590,1028.5210,37.1490
 -3.6600,1027.6060,38.4910
 -3.7820,1029.7410,37.2100
 -12.5050,1028.9480,32.3910
 -20.3130,1026.5690,27.4500
 -21.1060,1024.9220,26.5350
 -16.7750,1029.2531,27.0230
 -21.8990,1028.1550,27.1450
 -27.5110,1025.6541,22.5090
 -26.9010,1027.3010,22.8140
 -28.8530,1025.1050,21.4720
 -29.5240,1027.6670,16.8360
 -22.6920,1027.6670,18.2390
 -10.8580,1025.8979,25.6810
 -13.2370,1027.6060,29.0970
 -18.4220,1027.4840,22.2650
 -23.9120,1028.7040,29.4630
 -22.6920,1027.1790,27.8770
 -17.6900,1026.1420,27.5720
 -14.8230,1026.5690,21.7160
 -19.2150,1028.2770,25.3760
 -21.8990,1026.1420,19.5810
 -20.8010,1028.5210,24.5830
 -19.1540,1028.3990,28.3040
 -19.0320,1029.0699,25.4980
 -20.1300,1027.3621,30.6220
 -20.8010,1028.4600,25.8030
 -24.9490,1027.7889,30.0730
 -27.0840,1027.8500,29.5240
 -22.3870,1027.2400,24.2170
 -16.6530,1027.3621,29.2800
 -24.7050,1027.9720,27.6330
 -16.8360,1027.4230,22.5700
 -12.6880,1027.7280,24.8270
 -16.1650,1025.8979,22.7530
 -22.7530,1027.1180,26.5960
 -25.1320,1026.4470,24.8270
 -22.6920,1028.5820,22.2650
 -19.2760,1028.8870,27.3280
 -20.1910,1026.3860,26.1690
 -21.0450,1027.4230,32.3910
 -19.1540,1027.5450,30.4390
 -17.6900,1026.7520,30.7440
 -19.2760,1027.5450,30.0730
 -18.1170,1027.6060,27.3280
 -26.2910,1026.6910,24.6440
 -33.0620,1027.1180,20.8010
 -29.3410,1025.4100,23.6680
 -23.5460,1027.9110,18.2390
 -18.9100,1026.7520,18.3000
 -1.9520,1030.4120,22.3870
 -3.7820,1030.1680,27.6330
 -12.5050,1027.1180,29.5240
 -22.3260,1027.1180,28.4870
 -28.3040,1025.6541,24.8270
 -25.1320,1028.5210,28.7920
 -24.1560,1027.3621,30.3780
 -16.8360,1026.8740,27.9990
 -20.0690,1026.9960,31.1710
 -20.0080,1026.9351,27.1450
 -21.8990,1025.8370,25.9250
 -20.0080,1026.9960,26.1690
 -27.4500,1025.6541,23.6680
 -25.9860,1027.6060,22.9970
 -22.0820,1025.3490,24.4000
 -23.4850,1025.1660,22.6310
 -28.5480,1027.3010,27.1450
 -21.2890,1028.8870,29.3410
 -18.6050,1026.5690,32.0860
 -18.1780,1029.0090,31.6590
 -18.6050,1027.9720,36.5390
 -21.2890,1026.9351,37.6980
 -19.8250,1024.9830,41.7850
 -19.0320,1027.2400,31.9030
 -16.7140,1027.7889,33.7940
 -18.4830,1027.3621,39.0400
 -20.4960,1025.5930,28.4260
